,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
41,UNION COUNTY VOCATIONAL,40.61876994099601,-74.3586999544121,Dunkin',40.61747005368685,-74.36421419004644,Donut Shop
42,UNION COUNTY VOCATIONAL,40.61876994099601,-74.3586999544121,Black Box Theatre,40.61861185665578,-74.35751877531393,Theater
43,UNION COUNTY VOCATIONAL,40.61876994099601,-74.3586999544121,Southside Field,40.617813,-74.356137,Soccer Field
44,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Anthony Franco's Pizzeria,40.95808107865395,-74.07414260162233,Pizza Place
45,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Smashburger,40.95822118685168,-74.07407624804351,Burger Joint
46,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Crate & Barrel,40.95553762,-74.07263003,Furniture / Home Store
47,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,EONS Greek Food For Life,40.955355035722114,-74.07383703990082,Greek Restaurant
48,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Marshalls,40.957671,-74.075019,Department Store
49,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Floor & Decor,40.958776,-74.07191800000001,Home Service
50,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Crunch Fitness - Paramus,40.961746,-74.070559,Gym / Fitness Center
51,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Retro Fitness,40.9618895,-74.0745719,Gym / Fitness Center
52,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,The Vitamin Shoppe,40.958536,-74.073852,Supplement Shop
53,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Macy's,40.958395,-74.069194,Department Store
54,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,The Home Depot,40.9565573,-74.0723121,Hardware Store
55,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,7-Eleven,40.96227987477537,-74.07687260118996,Convenience Store
56,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,T-Mobile,40.96192456263549,-74.07574902414126,Mobile Phone Shop
57,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Mangiamo Pizza - Restaurant - Catering,40.9558778802755,-74.07407489471439,Pizza Place
58,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Charming Charlie,40.95719275,-74.06933673,Accessories Store
59,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,GameStop,40.955956192780675,-74.0743524396989,Video Game Store
60,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Pandora,40.95738240609136,-74.06943599984453,Jewelry Store
61,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,JoS. A. Bank,40.963036872120156,-74.07620410857919,Men's Store
62,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,LensCrafters,40.95770008674272,-74.06943483826136,Optical Shop
63,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Pet Goods,40.963123203213755,-74.07773256008639,Pet Store
64,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Supercuts,40.955947956740154,-74.07419012315235,Salon / Barbershop
65,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,LOFT,40.9576364,-74.0696416,Women's Store
66,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Staples,40.95534894131793,-74.07441034923977,Paper / Office Supplies Store
67,BERGEN COUNTY VOCATIONAL,40.959491487000044,-74.07444200499998,Screamin Parties,40.96303912616291,-74.0776696401224,Theme Park
